genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genre_name
18,61294,ru,You and I,2.629,2011-01-31,You and I,4.9,25,Drama
53,61294,ru,You and I,2.629,2011-01-31,You and I,4.9,25,Thriller
10749,61294,ru,You and I,2.629,2011-01-31,You and I,4.9,25,Romance
35,65892,en,My Future Boyfriend,2.623,2011-04-10,My Future Boyfriend,5.1,33,Comedy
18,88752,zh,當愛來的時候,2.6210000000000004,2011-03-11,When Love Comes,7.3,10,Drama
10749,88752,zh,當愛來的時候,2.6210000000000004,2011-03-11,When Love Comes,7.3,10,Romance
35,62069,sv,Fyra år till,2.6210000000000004,2011-06-20,Four More Years,6.7,10,Comedy
18,62069,sv,Fyra år till,2.6210000000000004,2011-06-20,Four More Years,6.7,10,Drama
35,57400,fr,Shlichuto Shel Hamemune Al Mashabei Enosh,2.62,2011-03-04,The Human Resources Manager,6.9,10,Comedy
18,57400,fr,Shlichuto Shel Hamemune Al Mashabei Enosh,2.62,2011-03-04,The Human Resources Manager,6.9,10,Drama
35,76175,de,Hotel Lux,2.619,2011-12-20,Hotel Lux,5.9,25,Comedy
18,76175,de,Hotel Lux,2.619,2011-12-20,Hotel Lux,5.9,25,Drama
18,84449,en,Remains,2.6180000000000003,2011-12-06,Remains,4.6,30,Drama
27,84449,en,Remains,2.6180000000000003,2011-12-06,Remains,4.6,30,Horror
28,84449,en,Remains,2.6180000000000003,2011-12-06,Remains,4.6,30,Action
53,84449,en,Remains,2.6180000000000003,2011-12-06,Remains,4.6,30,Thriller
35,60098,ko,하하하,2.611,2011-04-22,Hahaha,6.6,16,Comedy
18,60098,ko,하하하,2.611,2011-04-22,Hahaha,6.6,16,Drama
10749,60098,ko,하하하,2.611,2011-04-22,Hahaha,6.6,16,Romance
35,82685,en,Division III: Football's Finest,2.607,2011-10-14,Division III: Football's Finest,4.3,25,Comedy
10749,82685,en,Division III: Football's Finest,2.607,2011-10-14,Division III: Football's Finest,4.3,25,Romance
12,129798,en,The Crying Dead,2.603,2011-10-31,The Crying Dead,4.0,9,Adventure
27,129798,en,The Crying Dead,2.603,2011-10-31,The Crying Dead,4.0,9,Horror
53,129798,en,The Crying Dead,2.603,2011-10-31,The Crying Dead,4.0,9,Thriller
18,58959,ko,무적자,2.593,2011-11-08,A Better Tomorrow,6.1,27,Drama
28,58959,ko,무적자,2.593,2011-11-08,A Better Tomorrow,6.1,27,Action
53,58959,ko,무적자,2.593,2011-11-08,A Better Tomorrow,6.1,27,Thriller
35,85729,ru,Moy Paren - Angel,2.589,2011-12-25,My Boyfriend an Angel,6.7,7,Comedy
10749,85729,ru,Moy Paren - Angel,2.589,2011-12-25,My Boyfriend an Angel,6.7,7,Romance
14,85729,ru,Moy Paren - Angel,2.589,2011-12-25,My Boyfriend an Angel,6.7,7,Fantasy
35,145312,en,Dear Santa,2.5860000000000003,2011-08-11,Dear Santa,6.8,54,Comedy
18,145312,en,Dear Santa,2.5860000000000003,2011-08-11,Dear Santa,6.8,54,Drama
10749,145312,en,Dear Santa,2.5860000000000003,2011-08-11,Dear Santa,6.8,54,Romance
10770,145312,en,Dear Santa,2.5860000000000003,2011-08-11,Dear Santa,6.8,54,TV Movie
10751,75862,en,The Great Ghost Rescue,2.582,2011-10-04,The Great Ghost Rescue,4.9,12,Family
14,75862,en,The Great Ghost Rescue,2.582,2011-10-04,The Great Ghost Rescue,4.9,12,Fantasy
27,75862,en,The Great Ghost Rescue,2.582,2011-10-04,The Great Ghost Rescue,4.9,12,Horror
28,58448,en,Knockout,2.575,2011-03-05,Knockout,5.1,25,Action
10751,58448,en,Knockout,2.575,2011-03-05,Knockout,5.1,25,Family
27,70878,en,Mimesis,2.573,2011-10-07,Mimesis,3.8,18,Horror
18,79919,de,Stadt Land Fluss,2.57,2011-06-23,Harvest,7.0,20,Drama
18,63555,es,Año bisiesto,2.563,2011-06-24,Leap Year,5.6,30,Drama
35,63555,es,Año bisiesto,2.563,2011-06-24,Leap Year,5.6,30,Comedy
10749,63555,es,Año bisiesto,2.563,2011-06-24,Leap Year,5.6,30,Romance
27,42916,en,Fading of the Cries,2.559,2011-07-08,Fading of the Cries,3.6,16,Horror
9648,42916,en,Fading of the Cries,2.559,2011-07-08,Fading of the Cries,3.6,16,Mystery
14,42916,en,Fading of the Cries,2.559,2011-07-08,Fading of the Cries,3.6,16,Fantasy
28,42916,en,Fading of the Cries,2.559,2011-07-08,Fading of the Cries,3.6,16,Action
16,81670,en,Jock of the Bushveld,2.5540000000000003,2011-07-29,Jock of the Bushveld,4.2,7,Animation
12,81670,en,Jock of the Bushveld,2.5540000000000003,2011-07-29,Jock of the Bushveld,4.2,7,Adventure
10751,81670,en,Jock of the Bushveld,2.5540000000000003,2011-07-29,Jock of the Bushveld,4.2,7,Family
35,81670,en,Jock of the Bushveld,2.5540000000000003,2011-07-29,Jock of the Bushveld,4.2,7,Comedy
35,67655,en,Bloodlust Zombies,2.553,2011-07-05,Bloodlust Zombies,2.8,7,Comedy
27,67655,en,Bloodlust Zombies,2.553,2011-07-05,Bloodlust Zombies,2.8,7,Horror
35,72951,en,Not Another Not Another Movie,2.551,2011-10-17,Not Another Not Another Movie,2.6,13,Comedy
35,57518,en,Eddie Griffin: You Can Tell 'Em I Said It,2.55,2011-02-19,Eddie Griffin: You Can Tell 'Em I Said It,6.5,9,Comedy
35,65696,pl,"Och, Karol 2",2.548,2011-11-11,"Och, Karol 2",5.2,17,Comedy
10749,65696,pl,"Och, Karol 2",2.548,2011-11-11,"Och, Karol 2",5.2,17,Romance
35,83330,en,The Catechism Cataclysm,2.542,2011-10-19,The Catechism Cataclysm,3.9,8,Comedy
10751,81421,en,Lucky Christmas,2.54,2011-11-12,Lucky Christmas,5.3,14,Family
18,81421,en,Lucky Christmas,2.54,2011-11-12,Lucky Christmas,5.3,14,Drama
10749,81421,en,Lucky Christmas,2.54,2011-11-12,Lucky Christmas,5.3,14,Romance
35,82510,en,Hollywood Sex Wars,2.533,2011-10-03,Hollywood Sex Wars,3.8,6,Comedy
35,56965,en,Dirty Movie,2.533,2011-02-15,Dirty Movie,3.2,22,Comedy
99,78220,en,iGenius: How Steve Jobs Changed the World,2.528,2011-11-16,iGenius: How Steve Jobs Changed the World,6.8,16,Documentary
10770,63326,fr,The Perfect Student,2.525,2011-03-01,The Perfect Student,4.6,8,TV Movie
80,63326,fr,The Perfect Student,2.525,2011-03-01,The Perfect Student,4.6,8,Crime
9648,63326,fr,The Perfect Student,2.525,2011-03-01,The Perfect Student,4.6,8,Mystery
53,63326,fr,The Perfect Student,2.525,2011-03-01,The Perfect Student,4.6,8,Thriller
27,86075,de,Jack the Reaper,2.521,2011-01-01,Jack the Reaper,4.2,11,Horror
99,50081,en,Born to Be Wild,2.519,2011-04-08,Born to Be Wild,7.2,27,Documentary
878,80583,en,Alien Armageddon,2.511,2011-11-06,Alien Armageddon,2.1,16,Science Fiction
18,44246,de,Die Fremde,2.51,2011-02-28,When We Leave,6.7,31,Drama
10751,44246,de,Die Fremde,2.51,2011-02-28,When We Leave,6.7,31,Family
18,82708,de,Poll,2.507,2011-01-13,The Poll Diaries,7.0,11,Drama
16,222664,ja,水グモもんもん,2.5,2011-01-01,Monmon the Water Spider,8.2,6,Animation
35,129790,en,The Death and Return of Superman,2.495,2011-11-27,The Death and Return of Superman,6.9,16,Comedy
14,64687,en,Metal shifters,2.491,2011-02-12,Metal Shifters,3.4,24,Fantasy
878,64687,en,Metal shifters,2.491,2011-02-12,Metal Shifters,3.4,24,Science Fiction
10770,64687,en,Metal shifters,2.491,2011-02-12,Metal Shifters,3.4,24,TV Movie
28,77715,te,బద్రీనాధ్,2.478,2011-06-10,Badrinath,5.3,6,Action
18,72049,nl,Black Butterflies,2.461,2011-03-01,Black Butterflies,6.3,17,Drama
10749,72049,nl,Black Butterflies,2.461,2011-03-01,Black Butterflies,6.3,17,Romance
28,80276,te,దూకుడు,2.46,2011-09-23,Dookudu,6.1,12,Action
18,80276,te,దూకుడు,2.46,2011-09-23,Dookudu,6.1,12,Drama
35,80276,te,దూకుడు,2.46,2011-09-23,Dookudu,6.1,12,Comedy
18,85441,ar,٦٧٨,2.457,2011-03-26,678,7.9,30,Drama
80,90756,en,Wandering Eye,2.457,2011-06-26,Wandering Eye,5.6,7,Crime
10770,90756,en,Wandering Eye,2.457,2011-06-26,Wandering Eye,5.6,7,TV Movie
53,90756,en,Wandering Eye,2.457,2011-06-26,Wandering Eye,5.6,7,Thriller
18,63142,en,Silver Tongues,2.447,2011-11-18,Silver Tongues,6.2,11,Drama
53,63142,en,Silver Tongues,2.447,2011-11-18,Silver Tongues,6.2,11,Thriller
10749,63142,en,Silver Tongues,2.447,2011-11-18,Silver Tongues,6.2,11,Romance
53,101852,en,Shuffle,2.446,2012-03-20,Shuffle,6.6,16,Thriller
9648,101852,en,Shuffle,2.446,2012-03-20,Shuffle,6.6,16,Mystery
10749,101852,en,Shuffle,2.446,2012-03-20,Shuffle,6.6,16,Romance
35,77186,ru,Пять невест,2.441,2011-11-11,Five Brides,6.0,10,Comedy
10749,77186,ru,Пять невест,2.441,2011-11-11,Five Brides,6.0,10,Romance
10402,75107,en,Nirvana: Live at the Paramount,2.44,2011-09-26,Nirvana: Live at the Paramount,8.5,14,Music
35,118354,fr,De l'huile sur le feu,2.44,2011-12-20,Wok the Kasbah,4.4,21,Comedy
99,75442,en,Eames: The Architect & The Painter,2.4330000000000003,2011-11-18,Eames: The Architect & The Painter,6.9,20,Documentary
18,86549,en,August,2.4330000000000003,2011-06-09,August,6.6,19,Drama
18,58258,en,The Chameleon,2.426,2011-07-08,The Chameleon,5.3,23,Drama
9648,58258,en,The Chameleon,2.426,2011-07-08,The Chameleon,5.3,23,Mystery
53,58258,en,The Chameleon,2.426,2011-07-08,The Chameleon,5.3,23,Thriller
10749,129120,en,Smooch,2.423,2011-02-05,Smooch,6.0,20,Romance
10770,129120,en,Smooch,2.423,2011-02-05,Smooch,6.0,20,TV Movie
53,58718,en,Siren,2.42,2011-03-22,Siren,4.1,27,Thriller
27,58718,en,Siren,2.42,2011-03-22,Siren,4.1,27,Horror
28,58718,en,Siren,2.42,2011-03-22,Siren,4.1,27,Action
99,80337,en,These Amazing Shadows,2.415,2011-01-22,These Amazing Shadows,7.6,36,Documentary
27,65214,en,Dead Hooker in a Trunk,2.411,2011-08-03,Dead Hooker in a Trunk,5.1,12,Horror
27,53101,en,Manborg,2.406,2011-09-22,Manborg,5.2,36,Horror
878,53101,en,Manborg,2.406,2011-09-22,Manborg,5.2,36,Science Fiction
53,82492,en,On the Ice,2.404,2012-02-17,On the Ice,6.8,11,Thriller
18,82492,en,On the Ice,2.404,2012-02-17,On the Ice,6.8,11,Drama
99,74310,en,Hell and Back Again,2.403,2011-10-04,Hell and Back Again,6.5,24,Documentary
10402,66767,en,Beat the World,2.402,2011-06-10,Beat the World,4.9,27,Music
18,66767,en,Beat the World,2.402,2011-06-10,Beat the World,4.9,27,Drama
99,82620,en,Undefeated,2.397,2011-03-13,Undefeated,7.7,37,Documentary
10749,65345,en,Longhorns,2.394,2011-06-25,Longhorns,5.5,19,Romance
28,86709,en,Last Man Standing,2.394,2011-06-07,Last Man Standing,4.4,11,Action
53,86709,en,Last Man Standing,2.394,2011-06-07,Last Man Standing,4.4,11,Thriller
28,83192,ja,Gokudô heiki,2.379,2011-07-09,Yakuza Weapon,4.0,4,Action
53,83192,ja,Gokudô heiki,2.379,2011-07-09,Yakuza Weapon,4.0,4,Thriller
878,83192,ja,Gokudô heiki,2.379,2011-07-09,Yakuza Weapon,4.0,4,Science Fiction
18,169730,en,Amber Lake,2.376,2011-10-11,Amber Lake,5.7,3,Drama
53,169730,en,Amber Lake,2.376,2011-10-11,Amber Lake,5.7,3,Thriller
99,85593,en,Bag It,2.369,2011-09-01,Bag It,5.5,5,Documentary
35,85593,en,Bag It,2.369,2011-09-01,Bag It,5.5,5,Comedy
35,61014,en,Your Love Never Fails,2.365,2011-04-05,Your Love Never Fails,4.6,18,Comedy
10770,87313,en,Love's Christmas Journey,2.364,2011-11-05,Love's Christmas Journey,6.0,11,TV Movie
10749,87313,en,Love's Christmas Journey,2.364,2011-11-05,Love's Christmas Journey,6.0,11,Romance
99,70845,en,There's Something Wrong with Aunt Diane,2.359,2011-07-25,There's Something Wrong with Aunt Diane,6.9,37,Documentary
10751,137475,en,3 Holiday Tails,2.359,2011-11-15,3 Holiday Tails,5.4,15,Family
35,137475,en,3 Holiday Tails,2.359,2011-11-15,3 Holiday Tails,5.4,15,Comedy
10749,137475,en,3 Holiday Tails,2.359,2011-11-15,3 Holiday Tails,5.4,15,Romance
28,89593,en,Jerusalem Countdown,2.357,2011-08-26,Jerusalem Countdown,5.0,11,Action
18,89593,en,Jerusalem Countdown,2.357,2011-08-26,Jerusalem Countdown,5.0,11,Drama
53,89593,en,Jerusalem Countdown,2.357,2011-08-26,Jerusalem Countdown,5.0,11,Thriller
18,79987,en,Christmas Lodge,2.353,2011-10-11,Christmas Lodge,5.1,17,Drama
10751,79987,en,Christmas Lodge,2.353,2011-10-11,Christmas Lodge,5.1,17,Family
10770,79987,en,Christmas Lodge,2.353,2011-10-11,Christmas Lodge,5.1,17,TV Movie
18,61038,en,Go for It!,2.352,2011-05-13,Go for It!,6.0,10,Drama
10751,61038,en,Go for It!,2.352,2011-05-13,Go for It!,6.0,10,Family
27,76635,en,"Battle: New York, Day 2",2.3480000000000003,2011-11-21,"Battle: New York, Day 2",1.0,6,Horror
878,76635,en,"Battle: New York, Day 2",2.3480000000000003,2011-11-21,"Battle: New York, Day 2",1.0,6,Science Fiction
99,57510,en,Ethos,2.347,2011-01-01,Ethos,6.7,8,Documentary
18,57393,en,Africa United,2.341,2011-06-15,Africa United,6.5,16,Drama
28,57393,en,Africa United,2.341,2011-06-15,Africa United,6.5,16,Action
35,57393,en,Africa United,2.341,2011-06-15,Africa United,6.5,16,Comedy
35,119197,en,Let Go,2.334,2011-10-25,Let Go,5.6,9,Comedy
18,98932,en,The Eye of the Storm,2.329,2011-09-07,The Eye of the Storm,5.4,11,Drama
18,116853,en,The Bling Ring,2.325,2011-09-26,The Bling Ring,4.2,28,Drama
10770,116853,en,The Bling Ring,2.325,2011-09-26,The Bling Ring,4.2,28,TV Movie
16,16516,ja,劇場版 Clannad -クラナド-,2.324,2011-03-15,Clannad,6.7,32,Animation
18,16516,ja,劇場版 Clannad -クラナド-,2.324,2011-03-15,Clannad,6.7,32,Drama
18,103516,en,Private Romeo,2.324,2011-06-20,Private Romeo,5.6,30,Drama
10749,103516,en,Private Romeo,2.324,2011-06-20,Private Romeo,5.6,30,Romance
99,70808,de,Klitschko,2.323,2011-10-21,Klitschko,6.6,24,Documentary
16,73829,en,Thomas & Friends: Day of the Diesels,2.323,2011-09-06,Thomas & Friends: Day of the Diesels,6.0,6,Animation
10751,73829,en,Thomas & Friends: Day of the Diesels,2.323,2011-09-06,Thomas & Friends: Day of the Diesels,6.0,6,Family
27,58792,en,BreadCrumbs,2.319,2011-01-25,BreadCrumbs,3.9,16,Horror
53,58792,en,BreadCrumbs,2.319,2011-01-25,BreadCrumbs,3.9,16,Thriller
18,71482,no,Jørgen + Anne = sant,2.317,2011-03-03,Totally True Love,6.6,20,Drama
28,71482,no,Jørgen + Anne = sant,2.317,2011-03-03,Totally True Love,6.6,20,Action
10751,71482,no,Jørgen + Anne = sant,2.317,2011-03-03,Totally True Love,6.6,20,Family
35,107753,en,Collaborator,2.316,2011-10-08,Collaborator,5.3,6,Comedy
18,107753,en,Collaborator,2.316,2011-10-08,Collaborator,5.3,6,Drama
18,76800,en,The Last Rites of Joe May,2.313,2011-10-28,The Last Rites of Joe May,6.2,9,Drama
35,68202,en,Without Men,2.312,2011-06-29,Without Men,4.5,13,Comedy
10749,68202,en,Without Men,2.312,2011-06-29,Without Men,4.5,13,Romance
18,62116,fr,"Nannerl, la soeur de Mozart",2.309,2011-08-19,Mozart's Sister,6.5,16,Drama
99,79976,en,Steve Jobs: One Last Thing,2.294,2011-11-02,Steve Jobs: One Last Thing,6.6,18,Documentary
27,83473,en,7 Nights Of Darkness,2.294,2011-11-08,7 Nights Of Darkness,4.4,16,Horror
35,67958,ru,"Суперменеджер, или Мотыга судьбы",2.293,2011-11-11,"SuperManager, or Hack of the Fate",4.4,5,Comedy
878,67958,ru,"Суперменеджер, или Мотыга судьбы",2.293,2011-11-11,"SuperManager, or Hack of the Fate",4.4,5,Science Fiction
28,61346,en,Pathfinders: In the Company of Strangers,2.292,2011-01-11,Pathfinders: In the Company of Strangers,4.3,21,Action
36,61346,en,Pathfinders: In the Company of Strangers,2.292,2011-01-11,Pathfinders: In the Company of Strangers,4.3,21,History
10752,61346,en,Pathfinders: In the Company of Strangers,2.292,2011-01-11,Pathfinders: In the Company of Strangers,4.3,21,War
27,71326,en,Bunnyman,2.292,2011-06-20,Bunnyman,2.9,17,Horror
18,44160,en,Bal,2.2880000000000003,2011-03-25,Honey,7.1,39,Drama
18,51490,en,On the Inside,2.285,2011-12-31,On the Inside,4.9,21,Drama
53,51490,en,On the Inside,2.285,2011-12-31,On the Inside,4.9,21,Thriller
35,47845,de,12 Meter ohne Kopf,2.2840000000000003,2011-05-20,12 Paces without a Head,7.2,9,Comedy
28,105945,en,Memorial Day,2.279,2011-06-06,Memorial Day,5.9,25,Action
18,105945,en,Memorial Day,2.279,2011-06-06,Memorial Day,5.9,25,Drama
10751,105945,en,Memorial Day,2.279,2011-06-06,Memorial Day,5.9,25,Family
36,105945,en,Memorial Day,2.279,2011-06-06,Memorial Day,5.9,25,History
10752,105945,en,Memorial Day,2.279,2011-06-06,Memorial Day,5.9,25,War
18,77240,en,Betrayed at 17,2.272,2011-10-09,Betrayed at 17,5.2,6,Drama
53,77240,en,Betrayed at 17,2.272,2011-10-09,Betrayed at 17,5.2,6,Thriller
18,80299,en,Man on the Train,2.271,2011-10-28,Man on the Train,5.6,7,Drama
28,37472,cn,葉問2,2.268,2011-01-28,Ip Man 2,7.3,1053,Action
36,37472,cn,葉問2,2.268,2011-01-28,Ip Man 2,7.3,1053,History
18,37472,cn,葉問2,2.268,2011-01-28,Ip Man 2,7.3,1053,Drama
53,69794,en,Small Town Murder Songs,2.261,2011-05-06,Small Town Murder Songs,5.4,28,Thriller
80,69794,en,Small Town Murder Songs,2.261,2011-05-06,Small Town Murder Songs,5.4,28,Crime
18,87425,en,Apart,2.261,2011-03-09,Apart,3.6,5,Drama
53,87425,en,Apart,2.261,2011-03-09,Apart,3.6,5,Thriller
9648,87425,en,Apart,2.261,2011-03-09,Apart,3.6,5,Mystery
10749,87425,en,Apart,2.261,2011-03-09,Apart,3.6,5,Romance
18,55998,ru,Tikhaya Zastava,2.259,2011-02-02,A Quiet Outpost,4.5,6,Drama
28,55998,ru,Tikhaya Zastava,2.259,2011-02-02,A Quiet Outpost,4.5,6,Action
10752,55998,ru,Tikhaya Zastava,2.259,2011-02-02,A Quiet Outpost,4.5,6,War
35,99581,en,Pentecost,2.258,2011-02-10,Pentecost,6.6,7,Comedy
53,78339,en,Memory Lane,2.252,2011-10-22,Memory Lane,4.4,14,Thriller
80,78339,en,Memory Lane,2.252,2011-10-22,Memory Lane,4.4,14,Crime
878,78339,en,Memory Lane,2.252,2011-10-22,Memory Lane,4.4,14,Science Fiction
18,78555,en,Possessing Piper Rose,2.246,2011-10-24,Possessing Piper Rose,4.3,8,Drama
10770,81420,en,Christmas Magic,2.241,2011-12-18,Christmas Magic,6.9,21,TV Movie
10751,81420,en,Christmas Magic,2.241,2011-12-18,Christmas Magic,6.9,21,Family
10749,71830,fr,"Les aventures de Philibert, capitaine puceau",2.219,2011-06-10,"The Adventures of Philibert, Captain Virgin",5.8,13,Romance
35,71830,fr,"Les aventures de Philibert, capitaine puceau",2.219,2011-06-10,"The Adventures of Philibert, Captain Virgin",5.8,13,Comedy
12,71830,fr,"Les aventures de Philibert, capitaine puceau",2.219,2011-06-10,"The Adventures of Philibert, Captain Virgin",5.8,13,Adventure
18,70692,en,Taken from Me: The Tiffany Rubin Story,2.218,2011-01-31,Taken from Me: The Tiffany Rubin Story,7.4,9,Drama
10749,52475,de,Goethe!,2.218,2011-11-04,Young Goethe in Love,6.0,32,Romance
18,52475,de,Goethe!,2.218,2011-11-04,Young Goethe in Love,6.0,32,Drama
99,63144,en,Page One: Inside the New York Times,2.216,2011-04-29,Page One: Inside the New York Times,6.9,31,Documentary
10749,50493,en,Brilliantlove,2.215,2010-04-23,Brilliantlove,4.7,7,Romance
18,50493,en,Brilliantlove,2.215,2010-04-23,Brilliantlove,4.7,7,Drama
18,81527,ro,Aurora,2.211,2011-06-29,Aurora,5.8,11,Drama
27,89403,en,Dear God No!,2.211,2011-10-21,Dear God No!,3.5,17,Horror
35,89403,en,Dear God No!,2.211,2011-10-21,Dear God No!,3.5,17,Comedy
18,26864,es,El niño pez,2.202,2011-07-26,The Fish Child,6.5,24,Drama
53,26864,es,El niño pez,2.202,2011-07-26,The Fish Child,6.5,24,Thriller
10749,26864,es,El niño pez,2.202,2011-07-26,The Fish Child,6.5,24,Romance
9648,42707,en,Road to Nowhere,2.201,2011-06-10,Road to Nowhere,5.4,23,Mystery
53,42707,en,Road to Nowhere,2.201,2011-06-10,Road to Nowhere,5.4,23,Thriller
878,79582,en,Aliens vs. Avatars,2.199,2011-09-20,Aliens vs. Avatars,2.4,12,Science Fiction
27,79582,en,Aliens vs. Avatars,2.199,2011-09-20,Aliens vs. Avatars,2.4,12,Horror
53,79582,en,Aliens vs. Avatars,2.199,2011-09-20,Aliens vs. Avatars,2.4,12,Thriller
10751,50119,en,Cool Dog,2.198,2011-01-04,Cool Dog,4.8,12,Family
35,83403,en,Conception,2.187,2011-01-01,Conception,4.5,12,Comedy
10749,83403,en,Conception,2.187,2011-01-01,Conception,4.5,12,Romance
28,77485,en,3 Musketeers,2.187,2011-10-25,3 Musketeers,3.7,9,Action
12,77485,en,3 Musketeers,2.187,2011-10-25,3 Musketeers,3.7,9,Adventure
53,77485,en,3 Musketeers,2.187,2011-10-25,3 Musketeers,3.7,9,Thriller
35,81694,en,Suing The Devil,2.182,2011-08-26,Suing The Devil,3.7,20,Comedy
18,81694,en,Suing The Devil,2.182,2011-08-26,Suing The Devil,3.7,20,Drama
53,81694,en,Suing The Devil,2.182,2011-08-26,Suing The Devil,3.7,20,Thriller
99,85807,en,The Real Rocky,2.177,2011-10-25,The Real Rocky,6.3,12,Documentary
99,123928,de,Gettysburg,2.176,2011-05-30,Gettysburg,5.5,5,Documentary
99,67273,en,Buck,2.172,2011-06-17,Buck,7.3,22,Documentary
27,84520,en,The Bunny Game,2.165,2011-01-01,The Bunny Game,4.3,36,Horror
12,81179,en,Snowmageddon,2.16,2011-12-10,Snowmageddon,4.7,17,Adventure
878,81179,en,Snowmageddon,2.16,2011-12-10,Snowmageddon,4.7,17,Science Fiction
99,79042,nl,If a Tree Falls: A Story of the Earth Liberation Front,2.153,2011-06-22,If a Tree Falls: A Story of the Earth Liberation Front,6.5,16,Documentary
80,79042,nl,If a Tree Falls: A Story of the Earth Liberation Front,2.153,2011-06-22,If a Tree Falls: A Story of the Earth Liberation Front,6.5,16,Crime
36,79042,nl,If a Tree Falls: A Story of the Earth Liberation Front,2.153,2011-06-22,If a Tree Falls: A Story of the Earth Liberation Front,6.5,16,History
35,335642,en,Charlie Brown's Blockhead Revenge,2.15,2011-10-31,Charlie Brown's Blockhead Revenge,6.3,13,Comedy
35,88057,en,A Beginner's Guide to Endings,2.149,2011-04-01,A Beginner's Guide to Endings,6.3,17,Comedy
18,88057,en,A Beginner's Guide to Endings,2.149,2011-04-01,A Beginner's Guide to Endings,6.3,17,Drama
18,83728,en,The Broken Tower,2.149,2012-04-27,The Broken Tower,6.3,12,Drama
36,83728,en,The Broken Tower,2.149,2012-04-27,The Broken Tower,6.3,12,History
35,192690,en,Act Naturally,2.147,2011-03-22,Act Naturally,5.8,5,Comedy
18,192690,en,Act Naturally,2.147,2011-03-22,Act Naturally,5.8,5,Drama
99,74406,en,Queen: Days of Our Lives,2.144,2011-06-27,Queen: Days of Our Lives,7.9,38,Documentary
10402,74406,en,Queen: Days of Our Lives,2.144,2011-06-27,Queen: Days of Our Lives,7.9,38,Music
99,83732,en,Bombay Beach,2.143,2011-10-14,Bombay Beach,6.5,9,Documentary
